gauss1
0 4.23764e-28
0.753769 2.19976e-27
1.50754 1.11624e-26
2.26131 5.53693e-26
3.01508 2.68479e-25
3.76884 1.27257e-24
4.52261 5.89635e-24
5.27638 2.67064e-23
6.03015 1.18243e-22
6.78392 5.11761e-22
7.53769 2.16515e-21
8.29146 8.95446e-21
9.04523 3.6201e-20
9.79899 1.43064e-19
10.5528 5.52677e-19
11.3065 2.0871e-18
12.0603 7.70447e-18
12.8141 2.78018e-17
13.5678 9.80695e-17
14.3216 3.38162e-16
15.0754 1.13984e-15
15.8291 3.75573e-15
16.5829 1.20969e-14
17.3367 3.80877e-14
18.0905 1.17226e-13
18.8442 3.52691e-13
19.598 1.03728e-12
20.3518 2.98211e-12
21.1055 8.38077e-12
21.8593 2.30236e-11
22.6131 6.18291e-11
23.3668 1.62309e-10
24.1206 4.16506e-10
24.8744 1.04479e-09
25.6281 2.56195e-09
26.3819 6.141e-09
27.1357 1.43892e-08
27.8894 3.29585e-08
28.6432 7.37948e-08
29.397 1.61516e-07
30.1508 3.45568e-07
30.9045 7.22739e-07
31.6583 1.47761e-06
32.4121 2.95304e-06
33.1658 5.76909e-06
33.9196 1.10173e-05
34.6734 2.05671e-05
35.4271 3.7532e-05
36.1809 6.69514e-05
36.9347 0.000116748
37.6884 0.000199006
38.4422 0.000331599
39.196 0.000540121
39.9497 0.00086
40.7035 0.00133855
41.4573 0.00203659
42.2111 0.00302901
42.9648 0.00440381
43.7186 0.00625872
44.4724 0.00869506
45.2261 0.0118084
45.9799 0.0156761
46.7337 0.0203429
47.4874 0.025806
48.2412 0.0320005
48.995 0.0387904
49.7487 0.0459643
50.5025 0.0532411
51.2563 0.0602842
52.0101 0.0667252
52.7638 0.0721949
53.5176 0.0763576
54.2714 0.0789457
55.0251 0.0797874
55.7789 0.0788262
56.5327 0.0761266
57.2864 0.0718674
58.0402 0.066322
58.794 0.0598293
59.5477 0.0527593
60.3015 0.0454794
61.0553 0.038323
61.809 0.0315671
62.5628 0.025418
63.3166 0.0200067
64.0704 0.0153936
64.8241 0.0115781
65.5779 0.00851257
66.3317 0.00611809
67.0854 0.00429834
67.8392 0.00295199
68.593 0.0019818
69.3467 0.00130057
70.1005 0.000834331
70.8543 0.000523206
71.608 0.000320728
72.3618 0.00019219
73.1156 0.000112579
73.8693 6.44629e-05
74.6231 3.60822e-05
75.3769 1.97427e-05
76.1307 1.05597e-05
76.8844 5.52109e-06
77.6382 2.82182e-06
78.392 1.40981e-06
79.1457 6.88534e-07
79.8995 3.28715e-07
80.6533 1.53406e-07
81.407 6.99835e-08
82.1608 3.12089e-08
82.9146 1.36048e-08
83.6683 5.79742e-09
84.4221 2.41495e-09
85.1759 9.83356e-10
85.9296 3.9142e-10
86.6834 1.52302e-10
87.4372 5.79293e-11
88.191 2.15388e-11
88.9447 7.82841e-12
89.6985 2.78135e-12
90.4523 9.6598e-13
91.206 3.27952e-13
91.9598 1.08838e-13
92.7136 3.53089e-14
93.4673 1.11974e-14
94.2211 3.47119e-15
94.9749 1.05189e-15
95.7286 3.11596e-16
96.4824 9.02285e-17
97.2362 2.55403e-17
97.9899 7.06703e-18
98.7437 1.91152e-18
99.4975 5.05416e-19
100.251 1.30632e-19
101.005 3.30052e-20
101.759 8.1516e-21
102.513 1.96804e-21
103.266 4.64467e-22
104.02 1.07153e-22
104.774 2.4165e-23
105.528 5.32718e-24
106.281 1.14799e-24
107.035 2.41829e-25
107.789 4.97976e-26
108.543 1.0024e-26
109.296 1.97242e-27
110.05 3.79393e-28
110.804 7.13361e-29
111.558 1.31117e-29
112.312 2.35581e-30
113.065 4.13761e-31
113.819 7.10378e-32
114.573 1.19223e-32
115.327 1.95595e-33
116.08 3.13681e-34
116.834 4.91754e-35
117.588 7.53594e-36
118.342 1.1289e-36
119.095 1.65313e-37
119.849 2.36638e-38
120.603 3.31127e-39
121.357 4.52932e-40
122.111 6.05622e-41
122.864 7.91591e-42
123.618 1.01142e-42
124.372 1.26325e-43
125.126 1.54233e-44
125.879 1.84075e-45
126.633 2.14755e-46
127.387 2.44919e-47
128.141 2.73043e-48
128.894 2.97556e-49
129.648 3.16984e-50
130.402 3.30092e-51
131.156 3.36018e-52
131.91 3.34365e-53
132.663 3.25243e-54
133.417 3.09262e-55
134.171 2.87458e-56
134.925 2.61187e-57
135.678 2.31984e-58
136.432 2.01417e-59
137.186 1.70948e-60
137.94 1.41828e-61
138.693 1.15024e-62
139.447 9.11896e-64
140.201 7.06695e-65
140.955 5.35364e-66
141.709 3.96457e-67
142.462 2.86994e-68
143.216 2.03086e-69
143.97 1.40481e-70
144.724 9.4991e-72
145.477 6.27883e-73
146.231 4.057e-74
146.985 2.56249e-75
147.739 1.58215e-76
148.492 9.54914e-78
149.246 5.63391e-79
150 3.24927e-80


gauss2
0 1.07698e-08
0.753769 1.62562e-08
1.50754 2.43986e-08
2.26131 3.64118e-08
3.01508 5.40322e-08
3.76884 7.97252e-08
4.52261 1.16969e-07
5.27638 1.70639e-07
6.03015 2.47525e-07
6.78392 3.57019e-07
7.53769 5.12032e-07
8.29146 7.30188e-07
9.04523 1.03539e-06
9.79899 1.45985e-06
10.5528 2.04665e-06
11.3065 2.85306e-06
12.0603 3.95467e-06
12.8141 5.45059e-06
13.5678 7.46979e-06
14.3216 1.0179e-05
15.0754 1.37923e-05
15.8291 1.85823e-05
16.5829 2.48939e-05
17.3367 3.31605e-05
18.0905 4.39219e-05
18.8442 5.78461e-05
19.598 7.57528e-05
20.3518 9.86407e-05
21.1055 0.000127716
21.8593 0.000164425
22.6131 0.000210486
23.3668 0.000267923
24.1206 0.000339102
24.8744 0.000426759
25.6281 0.000534032
26.3819 0.000664484
27.1357 0.000822119
27.8894 0.00101139
28.6432 0.00123718
29.397 0.0015048
30.1508 0.00181995
30.9045 0.00218862
31.6583 0.00261707
32.4121 0.00311166
33.1658 0.00367876
33.9196 0.00432458
34.6734 0.00505497
35.4271 0.00587524
36.1809 0.00678992
36.9347 0.00780256
37.6884 0.00891541
38.4422 0.0101293
39.196 0.0114432
39.9497 0.0128543
40.7035 0.0143577
41.4573 0.015946
42.2111 0.0176096
42.9648 0.0193367
43.7186 0.0211128
44.4724 0.0229215
45.2261 0.0247441
45.9799 0.0265604
46.7337 0.0283484
47.4874 0.0300854
48.2412 0.0317479
48.995 0.0333124
49.7487 0.034756
50.5025 0.0360568
51.2563 0.0371943
52.0101 0.0381503
52.7638 0.0389091
53.5176 0.0394583
54.2714 0.0397885
55.0251 0.0398941
55.7789 0.0397734
56.5327 0.0394284
57.2864 0.0388649
58.0402 0.0380925
58.794 0.0371239
59.5477 0.0359749
60.3015 0.034664
61.0553 0.0332116
61.809 0.0316398
62.5628 0.0299716
63.3166 0.0282305
64.0704 0.0264399
64.8241 0.0246226
65.5779 0.0228003
66.3317 0.0209932
67.0854 0.0192199
67.8392 0.0174966
68.593 0.0158376
69.3467 0.0142547
70.1005 0.0127573
70.8543 0.0113525
71.608 0.0100452
72.3618 0.00883808
73.1156 0.00773195
73.8693 0.00672593
74.6231 0.00581766
75.3769 0.00500353
76.1307 0.00427896
76.8844 0.00363857
77.6382 0.0030765
78.392 0.00258652
79.1457 0.00216225
79.8995 0.00179734
80.6533 0.00148554
81.407 0.00122088
82.1608 0.000997688
82.9146 0.000810677
83.6683 0.000654989
84.4221 0.000526201
85.1759 0.000420342
85.9296 0.000333877
86.6834 0.000263695
87.4372 0.000207086
88.191 0.000161708
88.9447 0.000125558
89.6985 9.69369e-05
90.4523 7.44161e-05
91.206 5.68038e-05
91.9598 4.31142e-05
92.7136 3.25384e-05
93.4673 2.44177e-05
94.2211 1.82198e-05
94.9749 1.35182e-05
95.7286 9.97294e-06
96.4824 7.31579e-06
97.2362 5.33619e-06
97.9899 3.87021e-06
98.7437 2.79106e-06
99.4975 2.00142e-06
100.251 1.42705e-06
101.005 1.01174e-06
101.759 7.1324e-07
102.513 4.99958e-07
103.266 3.48469e-07
104.02 2.41505e-07
104.774 1.66426e-07
105.528 1.14038e-07
106.281 7.76979e-08
107.035 5.26383e-08
107.789 3.54591e-08
108.543 2.37512e-08
109.296 1.58188e-08
110.05 1.0476e-08
110.804 6.89846e-09
111.558 4.51689e-09
112.312 2.94076e-09
113.065 1.90376e-09
113.819 1.22546e-09
114.573 7.84359e-10
115.327 4.99189e-10
116.08 3.15898e-10
116.834 1.98775e-10
117.588 1.24368e-10
118.342 7.7373e-11
119.095 4.78632e-11
119.849 2.94406e-11
120.603 1.80063e-11
121.357 1.09505e-11
122.111 6.62179e-12
122.864 3.98153e-12
123.618 2.38044e-12
124.372 1.41513e-12
125.126 8.36506e-13
125.879 4.9167e-13
126.633 2.8735e-13
127.387 1.66986e-13
128.141 9.64901e-14
128.894 5.54392e-14
129.648 3.16726e-14
130.402 1.79922e-14
131.156 1.01629e-14
131.91 5.70795e-15
132.663 3.1877e-15
133.417 1.77014e-15
134.171 9.77391e-16
134.925 5.36615e-16
135.678 2.92947e-16
136.432 1.59019e-16
137.186 8.58304e-17
137.94 4.60644e-17
138.693 2.45823e-17
139.447 1.3044e-17
140.201 6.88229e-18
140.955 3.61067e-18
141.709 1.88354e-18
142.462 9.76997e-19
143.216 5.03901e-19
143.97 2.58422e-19
144.724 1.31779e-19
145.477 6.68182e-20
146.231 3.36881e-20
146.985 1.68885e-20
147.739 8.41854e-21
148.492 4.17269e-21
149.246 2.05649e-21
150 1.00779e-21


gauss3
0 3.2018e-05
0.753769 3.84474e-05
1.50754 4.60514e-05
2.26131 5.50202e-05
3.01508 6.55699e-05
3.76884 7.79453e-05
4.52261 9.24228e-05
5.27638 0.000109313
6.03015 0.000128964
6.78392 0.000151763
7.53769 0.000178143
8.29146 0.000208581
9.04523 0.000243603
9.79899 0.000283789
10.5528 0.00032977
11.3065 0.000382235
12.0603 0.000441929
12.8141 0.000509657
13.5678 0.000586283
14.3216 0.000672728
15.0754 0.000769972
15.8291 0.00087905
16.5829 0.00100105
17.3367 0.00113711
18.0905 0.0012884
18.8442 0.00145614
19.598 0.00164157
20.3518 0.00184594
21.1055 0.00207052
21.8593 0.00231657
22.6131 0.00258532
23.3668 0.00287797
24.1206 0.00319566
24.8744 0.00353948
25.6281 0.00391041
26.3819 0.00430931
27.1357 0.00473692
27.8894 0.00519384
28.6432 0.00568046
29.397 0.00619702
30.1508 0.00674349
30.9045 0.00731965
31.6583 0.00792499
32.4121 0.00855876
33.1658 0.0092199
